,DEX_CONTRATO,Underlying_name,am_eu_type,Underlying Code,Tipo,Comprada,Contratos,Sentido,Strike,Px_ejecucion,Multiplicador,Divisa,Bid,Ask,Vencimiento,todays_date,Spot_Price
13706,BMW  9900R1,BMW,Europea,BMW,Put,0,0,0,99,0,100,EUR,"13,13","13,99",2021-06-18,2021-04-16,3800
13707,BMW  9900F1,BMW,Europea,BMW,Call,0,0,0,99,0,100,EUR,"0,81","0,74",2021-06-18,2021-04-16,3800
13708,SAP  9900R1,SAP,Europea,SAP,Put,0,0,0,99,0,100,EUR,"0,66","0,75",2021-06-18,2021-04-16,3800
13709,BMW 10000F1,BMW,Europea,BMW,Call,0,0,0,100,0,100,EUR,"0,71","0,67",2021-06-18,2021-04-16,3800
13710,ADS 10000R1,ADIDAS,Europea,ADS,Put,0,0,0,100,0,100,EUR,"0,01","0,01",2021-06-18,2021-04-16,3800
13711,SAP 10000F1,SAP,Europea,SAP,Call,0,0,0,100,0,100,EUR,"16,46","15,98",2021-06-18,2021-04-16,3800
13712,MUV210000F1,MUNICH RE,Europea,MUV,Call,0,0,0,100,0,100,EUR,"158,9","159,5",2021-06-18,2021-04-16,3800
13713,DB1 10000F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,100,0,100,EUR,"47,6","48,46",2021-06-18,2021-04-16,3800
13714,BAS 10000F1,BASF,Europea,BAS,Call,0,0,0,100,0,100,EUR,"0,01","0,01",2021-06-18,2021-04-16,3800
13715,BAY 10000F1,BAYER,Europea,BAY,Call,0,0,0,100,0,100,EUR,"0,01","0,01",2021-06-18,2021-04-16,3800
13716,ALV 10000R1,ALLIANZ,Europea,ALV,Put,0,0,0,100,0,100,EUR,"0,15","0,17",2021-06-18,2021-04-16,3800
13717,BMW 10000R1,BMW,Europea,BMW,Put,0,0,0,100,0,100,EUR,"14,04","14,92",2021-06-18,2021-04-16,3800
13718,VO3 10000F1,VOLKSWAGEN PREF,Europea,VO3,Call,0,0,0,100,0,100,EUR,"145,12","138,3",2021-06-18,2021-04-16,3800
13719,BAS 10000R1,BASF,Europea,BAS,Put,0,0,0,100,0,100,EUR,"30,46","31,88",2021-06-18,2021-04-16,3800
13720,SIE 10000F1,SIEMENS,Europea,SIE,Call,0,0,0,100,0,100,EUR,"46,01","40,08",2021-06-18,2021-04-16,3800
13721,SAP 10000R1,SAP,Europea,SAP,Put,0,0,0,100,0,100,EUR,"0,73","0,83",2021-06-18,2021-04-16,3800
13722,SIE 10000R1,SIEMENS,Europea,SIE,Put,0,0,0,100,0,100,EUR,"0,09","0,12",2021-06-18,2021-04-16,3800
13723,MUV210000R1,MUNICH RE,Europea,MUV,Put,0,0,0,100,0,100,EUR,"0,05","0,13",2021-06-18,2021-04-16,3800
13724,DB1 10000R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,100,0,100,EUR,"0,07","0,07",2021-06-18,2021-04-16,3800
13725,BAY 10000R1,BAYER,Europea,BAY,Put,0,0,0,100,0,100,EUR,"47,85","48,97",2021-06-18,2021-04-16,3800
13726,ALV 10000F1,ALLIANZ,Europea,ALV,Call,0,0,0,100,0,100,EUR,"118,75","115,45",2021-06-18,2021-04-16,3800
13727,ADS 10000F1,ADIDAS,Europea,ADS,Call,0,0,0,100,0,100,EUR,"177,9","177,55",2021-06-18,2021-04-16,3800
13728,VO3 10000R1,VOLKSWAGEN PREF,Europea,VO3,Put,0,0,0,100,0,100,EUR,"0,12","0,09",2021-06-18,2021-04-16,3800
13729,SAP 10200F1,SAP,Europea,SAP,Call,0,0,0,102,0,100,EUR,"14,55","14,09",2021-06-18,2021-04-16,3800
13730,SAP 10200R1,SAP,Europea,SAP,Put,0,0,0,102,0,100,EUR,"0,9","1,03",2021-06-18,2021-04-16,3800
13731,BMW 10200F1,BMW,Europea,BMW,Call,0,0,0,102,0,100,EUR,"0,56","0,52",2021-06-18,2021-04-16,3800
13732,BMW 10200R1,BMW,Europea,BMW,Put,0,0,0,102,0,100,EUR,"15,9","16,78",2021-06-18,2021-04-16,3800
13733,SIE 10200R1,SIEMENS,Europea,SIE,Put,0,0,0,102,0,100,EUR,"0,1","0,13",2021-06-18,2021-04-16,3800
13734,BAY 10200F1,BAYER,Europea,BAY,Call,0,0,0,102,0,100,EUR,"0,01","0,01",2021-06-18,2021-04-16,3800
13735,BAY 10200R1,BAYER,Europea,BAY,Put,0,0,0,102,0,100,EUR,"49,85","50,97",2021-06-18,2021-04-16,3800
13736,SIE 10200F1,SIEMENS,Europea,SIE,Call,0,0,0,102,0,100,EUR,"44,02","38,09",2021-06-18,2021-04-16,3800
13737,SAP 10400F1,SAP,Europea,SAP,Call,0,0,0,104,0,100,EUR,"12,68","12,25",2021-06-18,2021-04-16,3800
13738,SAP 10400R1,SAP,Europea,SAP,Put,0,0,0,104,0,100,EUR,"1,13","1,29",2021-06-18,2021-04-16,3800
13739,BMW 10400F1,BMW,Europea,BMW,Call,0,0,0,104,0,100,EUR,"0,44","0,42",2021-06-18,2021-04-16,3800
13740,BMW 10400R1,BMW,Europea,BMW,Put,0,0,0,104,0,100,EUR,"17,78","18,68",2021-06-18,2021-04-16,3800
13741,SIE 10400R1,SIEMENS,Europea,SIE,Put,0,0,0,104,0,100,EUR,"0,11","0,15",2021-06-18,2021-04-16,3800
13742,SIE 10400F1,SIEMENS,Europea,SIE,Call,0,0,0,104,0,100,EUR,"42,03","36,1",2021-06-18,2021-04-16,3800
13743,SIE 10500F1,SIEMENS,Europea,SIE,Call,0,0,0,105,0,100,EUR,"12,88","12,88",2021-06-18,2021-04-16,3800
13744,SIE 10500R1,SIEMENS,Europea,SIE,Put,0,0,0,105,0,100,EUR,"8,72","8,72",2021-06-18,2021-04-16,3800
13745,SAP 10500F1,SAP,Europea,SAP,Call,0,0,0,105,0,100,EUR,"11,77","11,36",2021-06-18,2021-04-16,3800
13746,SAP 10500R1,SAP,Europea,SAP,Put,0,0,0,105,0,100,EUR,"1,28","1,46",2021-06-18,2021-04-16,3800
13747,SAP 10600F1,SAP,Europea,SAP,Call,0,0,0,106,0,100,EUR,"10,88","10,49",2021-06-18,2021-04-16,3800
13748,SAP 10600R1,SAP,Europea,SAP,Put,0,0,0,106,0,100,EUR,"1,45","1,64",2021-06-18,2021-04-16,3800
13749,SIE 10600R1,SIEMENS,Europea,SIE,Put,0,0,0,106,0,100,EUR,"0,13","0,17",2021-06-18,2021-04-16,3800
13750,SIE 10600F1,SIEMENS,Europea,SIE,Call,0,0,0,106,0,100,EUR,"40,04","34,12",2021-06-18,2021-04-16,3800
13751,BMW 10600F1,BMW,Europea,BMW,Call,0,0,0,106,0,100,EUR,"0,36","0,34",2021-06-18,2021-04-16,3800
13752,BMW 10600R1,BMW,Europea,BMW,Put,0,0,0,106,0,100,EUR,"19,72","20,61",2021-06-18,2021-04-16,3800
13753,SAP 10800F1,SAP,Europea,SAP,Call,0,0,0,108,0,100,EUR,"9,18","8,84",2021-06-18,2021-04-16,3800
13754,SAP 10800R1,SAP,Europea,SAP,Put,0,0,0,108,0,100,EUR,"1,88","2,11",2021-06-18,2021-04-16,3800
13755,SIE 10800R1,SIEMENS,Europea,SIE,Put,0,0,0,108,0,100,EUR,"0,14","0,2",2021-06-18,2021-04-16,3800
13756,SIE 10800F1,SIEMENS,Europea,SIE,Call,0,0,0,108,0,100,EUR,"38,05","32,14",2021-06-18,2021-04-16,3800
13757,BMW 10800R1,BMW,Europea,BMW,Put,0,0,0,108,0,100,EUR,"21,65","22,55",2021-06-18,2021-04-16,3800
13758,BMW 10800F1,BMW,Europea,BMW,Call,0,0,0,108,0,100,EUR,"0,29","0,28",2021-06-18,2021-04-16,3800
13759,DB1 11000F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,110,0,100,EUR,"37,61","38,46",2021-06-18,2021-04-16,3800
13760,DB1 11000R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,110,0,100,EUR,"0,14","0,14",2021-06-18,2021-04-16,3800
13761,BMW 11000R1,BMW,Europea,BMW,Put,0,0,0,110,0,100,EUR,"23,6","24,51",2021-06-18,2021-04-16,3800
13762,BMW 11000F1,BMW,Europea,BMW,Call,0,0,0,110,0,100,EUR,"0,24","0,24",2021-06-18,2021-04-16,3800
13763,SAP 11000F1,SAP,Europea,SAP,Call,0,0,0,110,0,100,EUR,"7,61","7,31",2021-06-18,2021-04-16,3800
13764,VO3 11000F1,VOLKSWAGEN PREF,Europea,VO3,Call,0,0,0,110,0,100,EUR,"135,16","128,33",2021-06-18,2021-04-16,3800
13765,SIE 11000F1,SIEMENS,Europea,SIE,Call,0,0,0,110,0,100,EUR,"36,07","30,17",2021-06-18,2021-04-16,3800
13766,SAP 11000R1,SAP,Europea,SAP,Put,0,0,0,110,0,100,EUR,"2,44","2,73",2021-06-18,2021-04-16,3800
13767,SIE 11000R1,SIEMENS,Europea,SIE,Put,0,0,0,110,0,100,EUR,"0,16","0,23",2021-06-18,2021-04-16,3800
13768,VO3 11000R1,VOLKSWAGEN PREF,Europea,VO3,Put,0,0,0,110,0,100,EUR,"0,17","0,13",2021-06-18,2021-04-16,3800
13769,DB1 11200F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,112,0,100,EUR,"35,61","36,47",2021-06-18,2021-04-16,3800
13770,SAP 11200F1,SAP,Europea,SAP,Call,0,0,0,112,0,100,EUR,"6,2","5,96",2021-06-18,2021-04-16,3800
13771,SAP 11200R1,SAP,Europea,SAP,Put,0,0,0,112,0,100,EUR,"3,17","3,5",2021-06-18,2021-04-16,3800
13772,DB1 11200R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,112,0,100,EUR,"0,16","0,17",2021-06-18,2021-04-16,3800
13773,SIE 11200R1,SIEMENS,Europea,SIE,Put,0,0,0,112,0,100,EUR,"0,18","0,27",2021-06-18,2021-04-16,3800
13774,VO3 11200F1,VOLKSWAGEN PREF,Europea,VO3,Call,0,0,0,112,0,100,EUR,"133,17","126,33",2021-06-18,2021-04-16,3800
13775,VO3 11200R1,VOLKSWAGEN PREF,Europea,VO3,Put,0,0,0,112,0,100,EUR,"0,18","0,13",2021-06-18,2021-04-16,3800
13776,SIE 11200F1,SIEMENS,Europea,SIE,Call,0,0,0,112,0,100,EUR,"34,09","28,21",2021-06-18,2021-04-16,3800
13777,BMW 11200R1,BMW,Europea,BMW,Put,0,0,0,112,0,100,EUR,"25,57","26,48",2021-06-18,2021-04-16,3800
13778,BMW 11200F1,BMW,Europea,BMW,Call,0,0,0,112,0,100,EUR,"0,21","0,21",2021-06-18,2021-04-16,3800
13779,DB1 11400F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,114,0,100,EUR,"33,62","34,47",2021-06-18,2021-04-16,3800
13780,DB1 11400R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,114,0,100,EUR,"0,19","0,19",2021-06-18,2021-04-16,3800
13781,SAP 11400F1,SAP,Europea,SAP,Call,0,0,0,114,0,100,EUR,"4,98","4,79",2021-06-18,2021-04-16,3800
13782,SAP 11400R1,SAP,Europea,SAP,Put,0,0,0,114,0,100,EUR,"4,06","4,45",2021-06-18,2021-04-16,3800
13783,SIE 11400R1,SIEMENS,Europea,SIE,Put,0,0,0,114,0,100,EUR,"0,21","0,33",2021-06-18,2021-04-16,3800
13784,VO3 11400F1,VOLKSWAGEN PREF,Europea,VO3,Call,0,0,0,114,0,100,EUR,"131,18","124,34",2021-06-18,2021-04-16,3800
13785,VO3 11400R1,VOLKSWAGEN PREF,Europea,VO3,Put,0,0,0,114,0,100,EUR,"0,18","0,14",2021-06-18,2021-04-16,3800
13786,SIE 11400F1,SIEMENS,Europea,SIE,Call,0,0,0,114,0,100,EUR,"32,11","26,26",2021-06-18,2021-04-16,3800
13787,BMW 11400R1,BMW,Europea,BMW,Put,0,0,0,114,0,100,EUR,"27,54","28,46",2021-06-18,2021-04-16,3800
13788,BMW 11400F1,BMW,Europea,BMW,Call,0,0,0,114,0,100,EUR,"0,18","0,18",2021-06-18,2021-04-16,3800
13789,SIE 11500F1,SIEMENS,Europea,SIE,Call,0,0,0,115,0,100,EUR,"31,13","25,29",2021-06-18,2021-04-16,3800
13790,SIE 11500R1,SIEMENS,Europea,SIE,Put,0,0,0,115,0,100,EUR,"0,23","0,36",2021-06-18,2021-04-16,3800
13791,DB1 11600F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,116,0,100,EUR,"31,62","32,48",2021-06-18,2021-04-16,3800
13792,DB1 11600R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,116,0,100,EUR,"0,23","0,23",2021-06-18,2021-04-16,3800
13793,SAP 11600F1,SAP,Europea,SAP,Call,0,0,0,116,0,100,EUR,"3,96","3,83",2021-06-18,2021-04-16,3800
13794,SAP 11600R1,SAP,Europea,SAP,Put,0,0,0,116,0,100,EUR,"5,14","5,57",2021-06-18,2021-04-16,3800
13795,BAY 11600F1,BAYER,Europea,BAY,Call,0,0,0,116,0,100,EUR,"0,01","0,01",2021-06-18,2021-04-16,3800
13796,BAY 11600R1,BAYER,Europea,BAY,Put,0,0,0,116,0,100,EUR,"68,19","68,19",2021-06-18,2021-04-16,3800
13797,SIE 11600R1,SIEMENS,Europea,SIE,Put,0,0,0,116,0,100,EUR,"0,25","0,39",2021-06-18,2021-04-16,3800
13798,VO3 11600F1,VOLKSWAGEN PREF,Europea,VO3,Call,0,0,0,116,0,100,EUR,"129,18","122,34",2021-06-18,2021-04-16,3800
13799,VO3 11600R1,VOLKSWAGEN PREF,Europea,VO3,Put,0,0,0,116,0,100,EUR,"0,19","0,15",2021-06-18,2021-04-16,3800
13800,SIE 11600F1,SIEMENS,Europea,SIE,Call,0,0,0,116,0,100,EUR,"30,14","24,32",2021-06-18,2021-04-16,3800
13801,BMW 11600R1,BMW,Europea,BMW,Put,0,0,0,116,0,100,EUR,"29,52","30,44",2021-06-18,2021-04-16,3800
13802,BMW 11600F1,BMW,Europea,BMW,Call,0,0,0,116,0,100,EUR,"0,16","0,16",2021-06-18,2021-04-16,3800
13803,DB1 11800F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,118,0,100,EUR,"29,63","30,48",2021-06-18,2021-04-16,3800
13804,DB1 11800R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,118,0,100,EUR,"0,27","0,27",2021-06-18,2021-04-16,3800
13805,SAP 11800F1,SAP,Europea,SAP,Call,0,0,0,118,0,100,EUR,"3,12","3,04",2021-06-18,2021-04-16,3800
13806,SAP 11800R1,SAP,Europea,SAP,Put,0,0,0,118,0,100,EUR,"6,37","6,84",2021-06-18,2021-04-16,3800
13807,BAY 11800F1,BAYER,Europea,BAY,Call,0,0,0,118,0,100,EUR,"0,01","0,01",2021-06-18,2021-04-16,3800
13808,BAY 11800R1,BAYER,Europea,BAY,Put,0,0,0,118,0,100,EUR,"65,86","66,98",2021-06-18,2021-04-16,3800
13809,SIE 11800R1,SIEMENS,Europea,SIE,Put,0,0,0,118,0,100,EUR,"0,29","0,48",2021-06-18,2021-04-16,3800
13810,VO3 11800F1,VOLKSWAGEN PREF,Europea,VO3,Call,0,0,0,118,0,100,EUR,"127,19","120,35",2021-06-18,2021-04-16,3800
13811,VO3 11800R1,VOLKSWAGEN PREF,Europea,VO3,Put,0,0,0,118,0,100,EUR,"0,2","0,15",2021-06-18,2021-04-16,3800
13812,SIE 11800F1,SIEMENS,Europea,SIE,Call,0,0,0,118,0,100,EUR,"28,18","22,4",2021-06-18,2021-04-16,3800
13813,BMW 12000F1,BMW,Europea,BMW,Call,0,0,0,120,0,100,EUR,"0,01","0,01",2021-06-18,2021-04-16,3800
13814,ADS 12000R1,ADIDAS,Europea,ADS,Put,0,0,0,120,0,100,EUR,"0,01","0,01",2021-06-18,2021-04-16,3800
13815,SAP 12000F1,SAP,Europea,SAP,Call,0,0,0,120,0,100,EUR,"2,44","2,39",2021-06-18,2021-04-16,3800
13816,MUV212000F1,MUNICH RE,Europea,MUV,Call,0,0,0,120,0,100,EUR,"138,9","139,5",2021-06-18,2021-04-16,3800
13817,DB1 12000F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,120,0,100,EUR,"27,65","28,5",2021-06-18,2021-04-16,3800
13818,BAS 12000F1,BASF,Europea,BAS,Call,0,0,0,120,0,100,EUR,"0,01","0,01",2021-06-18,2021-04-16,3800
13819,BAY 12000F1,BAYER,Europea,BAY,Call,0,0,0,120,0,100,EUR,"0,01","0,01",2021-06-18,2021-04-16,3800
13820,ALV 12000R1,ALLIANZ,Europea,ALV,Put,0,0,0,120,0,100,EUR,"0,19","0,22",2021-06-18,2021-04-16,3800
13821,BMW 12000R1,BMW,Europea,BMW,Put,0,0,0,120,0,100,EUR,"77,29","77,29",2021-06-18,2021-04-16,3800
13822,VO3 12000F1,VOLKSWAGEN PREF,Europea,VO3,Call,0,0,0,120,0,100,EUR,"125,2","118,35",2021-06-18,2021-04-16,3800
13823,BAS 12000R1,BASF,Europea,BAS,Put,0,0,0,120,0,100,EUR,"59,68","59,68",2021-06-18,2021-04-16,3800
13824,SIE 12000F1,SIEMENS,Europea,SIE,Call,0,0,0,120,0,100,EUR,"26,23","20,5",2021-06-18,2021-04-16,3800
13825,SAP 12000R1,SAP,Europea,SAP,Put,0,0,0,120,0,100,EUR,"7,75","8,24",2021-06-18,2021-04-16,3800
13826,SIE 12000R1,SIEMENS,Europea,SIE,Put,0,0,0,120,0,100,EUR,"0,35","0,58",2021-06-18,2021-04-16,3800
13827,MUV212000R1,MUNICH RE,Europea,MUV,Put,0,0,0,120,0,100,EUR,"0,09","0,2",2021-06-18,2021-04-16,3800
13828,DB1 12000R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,120,0,100,EUR,"0,32","0,33",2021-06-18,2021-04-16,3800
13829,BAY 12000R1,BAYER,Europea,BAY,Put,0,0,0,120,0,100,EUR,"67,86","68,99",2021-06-18,2021-04-16,3800
13830,ALV 12000F1,ALLIANZ,Europea,ALV,Call,0,0,0,120,0,100,EUR,"98,75","95,45",2021-06-18,2021-04-16,3800
13831,ADS 12000F1,ADIDAS,Europea,ADS,Call,0,0,0,120,0,100,EUR,"157,9","157,55",2021-06-18,2021-04-16,3800
13832,VO3 12000R1,VOLKSWAGEN PREF,Europea,VO3,Put,0,0,0,120,0,100,EUR,"0,21","0,16",2021-06-18,2021-04-16,3800
13833,DB1 12200F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,122,0,100,EUR,"25,67","26,53",2021-06-18,2021-04-16,3800
13834,DB1 12200R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,122,0,100,EUR,"0,39","0,39",2021-06-18,2021-04-16,3800
13835,SAP 12200F1,SAP,Europea,SAP,Call,0,0,0,122,0,100,EUR,"1,91","1,88",2021-06-18,2021-04-16,3800
13836,SAP 12200R1,SAP,Europea,SAP,Put,0,0,0,122,0,100,EUR,"9,25","9,77",2021-06-18,2021-04-16,3800
13837,SIE 12200R1,SIEMENS,Europea,SIE,Put,0,0,0,122,0,100,EUR,"0,42","0,72",2021-06-18,2021-04-16,3800
13838,SIE 12200F1,SIEMENS,Europea,SIE,Call,0,0,0,122,0,100,EUR,"24,3","18,63",2021-06-18,2021-04-16,3800
13839,DB1 12400F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,124,0,100,EUR,"23,7","24,55",2021-06-18,2021-04-16,3800
13840,SAP 12400F1,SAP,Europea,SAP,Call,0,0,0,124,0,100,EUR,"1,49","1,48",2021-06-18,2021-04-16,3800
13841,DB1 12400R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,124,0,100,EUR,"0,48","0,47",2021-06-18,2021-04-16,3800
13842,SAP 12400R1,SAP,Europea,SAP,Put,0,0,0,124,0,100,EUR,"10,86","11,38",2021-06-18,2021-04-16,3800
13843,SIE 12400R1,SIEMENS,Europea,SIE,Put,0,0,0,124,0,100,EUR,"0,51","0,89",2021-06-18,2021-04-16,3800
13844,SIE 12400F1,SIEMENS,Europea,SIE,Call,0,0,0,124,0,100,EUR,"22,38","16,79",2021-06-18,2021-04-16,3800
13845,SAP 12500F1,SAP,Europea,SAP,Call,0,0,0,125,0,100,EUR,"1,32","1,32",2021-06-18,2021-04-16,3800
13846,SAP 12500R1,SAP,Europea,SAP,Put,0,0,0,125,0,100,EUR,"11,7","12,23",2021-06-18,2021-04-16,3800
13847,DB1 12600F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,126,0,100,EUR,"21,74","22,6",2021-06-18,2021-04-16,3800
13848,SAP 12600F1,SAP,Europea,SAP,Call,0,0,0,126,0,100,EUR,"1,17","1,17",2021-06-18,2021-04-16,3800
13849,DB1 12600R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,126,0,100,EUR,"0,6","0,6",2021-06-18,2021-04-16,3800
13850,SAP 12600R1,SAP,Europea,SAP,Put,0,0,0,126,0,100,EUR,"12,55","13,09",2021-06-18,2021-04-16,3800
13851,SIE 12600R1,SIEMENS,Europea,SIE,Put,0,0,0,126,0,100,EUR,"0,62","1,11",2021-06-18,2021-04-16,3800
13852,SIE 12600F1,SIEMENS,Europea,SIE,Call,0,0,0,126,0,100,EUR,"20,49","15,01",2021-06-18,2021-04-16,3800
13853,DB1 12800F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,128,0,100,EUR,"19,79","20,65",2021-06-18,2021-04-16,3800
13854,SAP 12800F1,SAP,Europea,SAP,Call,0,0,0,128,0,100,EUR,"0,92","0,92",2021-06-18,2021-04-16,3800
13855,SAP 12800R1,SAP,Europea,SAP,Put,0,0,0,128,0,100,EUR,"14,31","14,86",2021-06-18,2021-04-16,3800
13856,DB1 12800R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,128,0,100,EUR,"0,75","0,72",2021-06-18,2021-04-16,3800
13857,SIE 12800F1,SIEMENS,Europea,SIE,Call,0,0,0,128,0,100,EUR,"18,63","13,28",2021-06-18,2021-04-16,3800
13858,SIE 12800R1,SIEMENS,Europea,SIE,Put,0,0,0,128,0,100,EUR,"0,76","1,39",2021-06-18,2021-04-16,3800
13859,SAP 13000F1,SAP,Europea,SAP,Call,0,0,0,130,0,100,EUR,"0,73","0,74",2021-06-18,2021-04-16,3800
13860,DB1 13000F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,130,0,100,EUR,"17,88","18,73",2021-06-18,2021-04-16,3800
13861,VO3 13000F1,VOLKSWAGEN PREF,Europea,VO3,Call,0,0,0,130,0,100,EUR,"115,22","108,38",2021-06-18,2021-04-16,3800
13862,SIE 13000F1,SIEMENS,Europea,SIE,Call,0,0,0,130,0,100,EUR,"16,81","11,63",2021-06-18,2021-04-16,3800
13863,SAP 13000R1,SAP,Europea,SAP,Put,0,0,0,130,0,100,EUR,"16,13","16,68",2021-06-18,2021-04-16,3800
13864,SIE 13000R1,SIEMENS,Europea,SIE,Put,0,0,0,130,0,100,EUR,"0,95","1,75",2021-06-18,2021-04-16,3800
13865,DB1 13000R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,130,0,100,EUR,"0,93","0,88",2021-06-18,2021-04-16,3800
13866,VO3 13000R1,VOLKSWAGEN PREF,Europea,VO3,Put,0,0,0,130,0,100,EUR,"0,24","0,19",2021-06-18,2021-04-16,3800
13867,ALV 13000F1,ALLIANZ,Europea,ALV,Call,0,0,0,130,0,100,EUR,"88,75","85,45",2021-06-18,2021-04-16,3800
13868,ALV 13000R1,ALLIANZ,Europea,ALV,Put,0,0,0,130,0,100,EUR,"0,2","0,23",2021-06-18,2021-04-16,3800
13869,DB1 13200F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,132,0,100,EUR,16,"16,84",2021-06-18,2021-04-16,3800
13870,SIE 13200F1,SIEMENS,Europea,SIE,Call,0,0,0,132,0,100,EUR,"15,03","10,06",2021-06-18,2021-04-16,3800
13871,DB1 13200R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,132,0,100,EUR,"1,17","1,12",2021-06-18,2021-04-16,3800
13872,SIE 13200R1,SIEMENS,Europea,SIE,Put,0,0,0,132,0,100,EUR,"1,18","2,18",2021-06-18,2021-04-16,3800
13873,SAP 13200R1,SAP,Europea,SAP,Put,0,0,0,132,0,100,EUR,"17,98","18,54",2021-06-18,2021-04-16,3800
13874,SAP 13200F1,SAP,Europea,SAP,Call,0,0,0,132,0,100,EUR,"0,58","0,6",2021-06-18,2021-04-16,3800
13875,DB1 13400F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,134,0,100,EUR,"14,15","14,97",2021-06-18,2021-04-16,3800
13876,SIE 13400F1,SIEMENS,Europea,SIE,Call,0,0,0,134,0,100,EUR,"13,31","8,58",2021-06-18,2021-04-16,3800
13877,DB1 13400R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,134,0,100,EUR,"1,45","1,38",2021-06-18,2021-04-16,3800
13878,SIE 13400R1,SIEMENS,Europea,SIE,Put,0,0,0,134,0,100,EUR,"1,47","2,71",2021-06-18,2021-04-16,3800
13879,SAP 13400F1,SAP,Europea,SAP,Call,0,0,0,134,0,100,EUR,"0,47","0,48",2021-06-18,2021-04-16,3800
13880,SAP 13400R1,SAP,Europea,SAP,Put,0,0,0,134,0,100,EUR,"19,87","20,43",2021-06-18,2021-04-16,3800
13881,VO3 13500F1,VOLKSWAGEN PREF,Europea,VO3,Call,0,0,0,135,0,100,EUR,"110,24","103,39",2021-06-18,2021-04-16,3800
13882,VO3 13500R1,VOLKSWAGEN PREF,Europea,VO3,Put,0,0,0,135,0,100,EUR,"0,26","0,21",2021-06-18,2021-04-16,3800
13883,SAP 13500F1,SAP,Europea,SAP,Call,0,0,0,135,0,100,EUR,"0,42","0,43",2021-06-18,2021-04-16,3800
13884,SAP 13500R1,SAP,Europea,SAP,Put,0,0,0,135,0,100,EUR,"20,83","21,38",2021-06-18,2021-04-16,3800
13885,SIE 13500R1,SIEMENS,Europea,SIE,Put,0,0,0,135,0,100,EUR,"1,64","3,02",2021-06-18,2021-04-16,3800
13886,ALV 13500F1,ALLIANZ,Europea,ALV,Call,0,0,0,135,0,100,EUR,"83,75","80,45",2021-06-18,2021-04-16,3800
13887,ALV 13500R1,ALLIANZ,Europea,ALV,Put,0,0,0,135,0,100,EUR,"0,21","0,24",2021-06-18,2021-04-16,3800
13888,SIE 13500F1,SIEMENS,Europea,SIE,Call,0,0,0,135,0,100,EUR,"12,48","7,89",2021-06-18,2021-04-16,3800
13889,DB1 13600F1,DEUTSCHE BOERSE,Europea,DB1,Call,0,0,0,136,0,100,EUR,"12,37","13,19",2021-06-18,2021-04-16,3800
13890,SIE 13600F1,SIEMENS,Europea,SIE,Call,0,0,0,136,0,100,EUR,"11,67","7,22",2021-06-18,2021-04-16,3800
13891,DB1 13600R1,DEUTSCHE BOERSE,Europea,DB1,Put,0,0,0,136,0,100,EUR,"1,82","1,74",2021-06-18,2021-04-16,3800
13892,SIE 13600R1,SIEMENS,Europea,SIE,Put,0,0,0,136,0,100,EUR,"1,83","3,36",2021-06-18,2021-04-16,3800
13893,SAP 13600F1,SAP,Europea,SAP,Call,0,0,0,136,0,100,EUR,"0,38","0,39",2021-06-18,2021-04-16,3800
13894,SAP 13600R1,SAP,Europea,SAP,Put,0,0,0,136,0,100,EUR,"21,79","22,34",2021-06-18,2021-04-16,3800
13895,SAP 13800F1,SAP,Europea,SAP,Call,0,0,0,138,0,100,EUR,"0,31",0,2021-06-18,2021-04-16,3800
13896,SAP 13800R1,SAP,Europea,SAP,Put,0,0,0,138,0,100,EUR,"23,72",0,2021-06-18,2021-04-16,3800
